slot,n_pax,mean_wait,p95_wait,p95_wait_mc_halfwidth,airport,date,plan
12,1209.7666666666667,0.5304094811648155,1.2425045058870063,0.33038179472737583,BNA,2026-06-12,optimised
13,1031.1666666666667,0.17392896788392187,0.6589027093604493,0.26745367006881265,BNA,2026-06-12,optimised
14,931.7333333333333,0.008390583513284883,0.059421050798921585,0.017743521974151046,BNA,2026-06-12,optimised
15,940.8333333333334,0.006147343961519777,0.04423751717222497,0.014547236571879509,BNA,2026-06-12,optimised
16,981.2333333333333,0.18801291988159835,0.6595256813696502,0.15071807822633818,BNA,2026-06-12,optimised
17,1100.6666666666667,0.5198615473314097,1.267614787712926,0.2641677659471036,BNA,2026-06-12,optimised
18,1137.5666666666666,0.723874297427957,1.519217622008344,0.306658693313593,BNA,2026-06-12,optimised
19,1052.0,0.3536464621056454,0.9837093058539467,0.2664870680618198,BNA,2026-06-12,optimised
20,920.5666666666667,0.6747987817031145,1.4774326406956162,0.35437172664166977,BNA,2026-06-12,optimised
21,787.7333333333333,0.25492860604253775,0.8116532665898435,0.30777875906668056,BNA,2026-06-12,optimised
22,691.6333333333333,0.0620826482135434,0.30251982342482503,0.10231776057454156,BNA,2026-06-12,optimised
23,685.2666666666667,0.055490531547532605,0.2903390583574818,0.06330468334407076,BNA,2026-06-12,optimised
24,744.8666666666667,0.11886734697556466,0.5267554554106832,0.09273665268472109,BNA,2026-06-12,optimised
25,793.1333333333333,0.39880188761299795,1.1107721520360136,0.2838471894748626,BNA,2026-06-12,optimised
26,843.8333333333334,0.20464415330724137,0.7986699039249632,0.2161021991349228,BNA,2026-06-12,optimised
27,864.0,0.37503698173942984,1.0760195778361636,0.3689576780869868,BNA,2026-06-12,optimised
28,855.3333333333334,0.8484315236092568,1.6960624817681853,0.3305089635165304,BNA,2026-06-12,optimised
29,845.8666666666667,1.2895933054261401,2.232162868907693,0.4360207049788377,BNA,2026-06-12,optimised
30,755.2666666666667,0.04555647621731369,0.3433458281724928,0.1794685974161975,BNA,2026-06-12,optimised
31,633.6,0.0006290812776113746,0.0,0.0,BNA,2026-06-12,optimised
32,513.5666666666667,0.004835721219406414,0.02982026581042191,0.029582619534779905,BNA,2026-06-12,optimised
33,403.8,0.0010050985250562086,0.00021073361930082653,0.0003155886458026061,BNA,2026-06-12,optimised
34,308.5,0.20994665222428432,0.8065428693795164,0.2660752734294758,BNA,2026-06-12,optimised
35,319.7,0.3160883542820348,1.1939970806573499,0.28560324379247165,BNA,2026-06-12,optimised
36,331.73333333333335,0.40529404485780124,1.3102100342276686,0.3152088205435885,BNA,2026-06-12,optimised
37,256.76666666666665,0.1352058028120388,0.6935563703475183,0.20633661315580037,BNA,2026-06-12,optimised
38,98.46666666666667,1.1367909404146557,2.8644656799938133,0.5962556533897723,BNA,2026-06-12,optimised
39,2.3,0.010895831422393107,0.02941874484046138,0.05765968037120883,BNA,2026-06-12,optimised
40,0.0,0.0,0.0,0.0,BNA,2026-06-12,optimised
41,0.0,0.0,0.0,0.0,BNA,2026-06-12,optimised
42,0.0,0.0,0.0,0.0,BNA,2026-06-12,optimised
43,0.0,0.0,0.0,0.0,BNA,2026-06-12,optimised
44,0.0,0.0,0.0,0.0,BNA,2026-06-12,optimised
45,1.4,0.0,0.0,0.0,BNA,2026-06-12,optimised
0,410.53333333333336,0.46245890053320754,1.3589510435729006,0.33039794735448913,BNA,2026-06-12,rule_of_thumb
1,665.1333333333333,0.600903645831557,1.6078610260653874,0.23987772811183128,BNA,2026-06-12,rule_of_thumb
2,896.4,0.5350153108680193,1.3969399603669646,0.30556468614944643,BNA,2026-06-12,rule_of_thumb
3,1012.4,0.913946774702616,1.6483902782870685,0.36178576140227586,BNA,2026-06-12,rule_of_thumb
4,1133.6,0.6328737356552608,1.4449680352915846,0.302574976320836,BNA,2026-06-12,rule_of_thumb
5,1293.4,0.45324885056392855,1.124885465717136,0.24694582982574967,BNA,2026-06-12,rule_of_thumb
6,1318.3333333333333,0.6710817952967058,1.3768424205231886,0.30298395450524457,BNA,2026-06-12,rule_of_thumb
7,1234.9666666666667,0.9391766725700665,1.651761762833323,0.4059630907673941,BNA,2026-06-12,rule_of_thumb
8,1121.1666666666667,0.7442630677767492,1.5106800814486059,0.4225053625114369,BNA,2026-06-12,rule_of_thumb
9,955.7666666666667,0.5698590667797057,1.2199449074182074,0.4592458633078463,BNA,2026-06-12,rule_of_thumb
10,1044.1333333333334,0.7953630914965903,1.7633074295065578,0.3487132568164156,BNA,2026-06-12,rule_of_thumb
11,1215.8333333333333,0.7464989598866969,1.6301321531747666,0.26306363990960435,BNA,2026-06-12,rule_of_thumb
12,1207.3333333333333,0.8603014505712553,1.5161794621841087,0.40220640577013284,BNA,2026-06-12,rule_of_thumb
13,1015.7333333333333,1.241281837039551,2.1164487464584845,0.5003315369889421,BNA,2026-06-12,rule_of_thumb
14,933.2,1.211447715844584,2.199847583074558,0.4333043969030144,BNA,2026-06-12,rule_of_thumb
15,927.9666666666667,1.3546905657443544,2.192620601467094,0.45051821210473775,BNA,2026-06-12,rule_of_thumb
16,986.6666666666666,1.083675623584042,1.9812223450297533,0.49436930435971155,BNA,2026-06-12,rule_of_thumb
17,1095.8666666666666,1.047031117931735,1.9297092358516619,0.4087105260921024,BNA,2026-06-12,rule_of_thumb
18,1144.0666666666666,1.1486054830290844,1.9821822752522005,0.36134014031869294,BNA,2026-06-12,rule_of_thumb
19,1055.0666666666666,1.0607501319979815,1.914780292090361,0.4711991354392766,BNA,2026-06-12,rule_of_thumb
20,912.0333333333333,1.3529652259545601,2.370623178375911,0.6565249434677228,BNA,2026-06-12,rule_of_thumb
21,785.0333333333333,1.790289425912507,2.78122417392014,0.6779937858687474,BNA,2026-06-12,rule_of_thumb
22,707.0666666666667,2.3874410231582184,3.4878872347283236,0.7815566704945198,BNA,2026-06-12,rule_of_thumb
23,685.8666666666667,1.9841914842516504,3.0548082802668945,0.750592263946285,BNA,2026-06-12,rule_of_thumb
24,746.6,1.4902138978514279,2.319256134286189,0.8063294287781284,BNA,2026-06-12,rule_of_thumb
25,803.8666666666667,2.1697114315271486,3.2051122710796505,0.8847400862285579,BNA,2026-06-12,rule_of_thumb
26,844.6666666666666,2.113726835015943,3.098642600020319,0.8532998271331271,BNA,2026-06-12,rule_of_thumb
27,861.3333333333334,1.750632285502028,2.7675371264831283,0.7433311567841557,BNA,2026-06-12,rule_of_thumb
28,861.2666666666667,1.9890557735701344,2.882538098994696,0.8042364251527663,BNA,2026-06-12,rule_of_thumb
29,851.9666666666667,2.062088856776835,3.027687318817556,0.705808840234494,BNA,2026-06-12,rule_of_thumb
30,762.3333333333334,2.0937480750759616,3.149269938088064,0.7315085567191516,BNA,2026-06-12,rule_of_thumb
31,636.2,2.587690333482752,3.7711965648506194,0.9148163813382278,BNA,2026-06-12,rule_of_thumb
32,519.3333333333334,3.18090621948447,4.564064758815382,1.267463652121883,BNA,2026-06-12,rule_of_thumb
33,405.03333333333336,2.260511724335877,3.7018932081128617,1.7861996875394741,BNA,2026-06-12,rule_of_thumb
34,297.96666666666664,2.6661690119835404,4.186079858834925,1.915069354774029,BNA,2026-06-12,rule_of_thumb
35,320.3,1.374919314114518,2.6205002736311394,1.3266164226782213,BNA,2026-06-12,rule_of_thumb
36,324.1,1.1319972391327249,2.192890305101078,1.179825641594677,BNA,2026-06-12,rule_of_thumb
37,261.0,1.2068231150802122,2.6448697739550693,1.0761359504218866,BNA,2026-06-12,rule_of_thumb
38,100.06666666666666,1.6741948866902112,3.3079693146686555,1.0586369286028041,BNA,2026-06-12,rule_of_thumb
39,2.0,0.2672419631395774,0.3633871503379055,0.34099481643262075,BNA,2026-06-12,rule_of_thumb
40,0.0,0.0,0.0,0.0,BNA,2026-06-12,rule_of_thumb
41,0.0,0.0,0.0,0.0,BNA,2026-06-12,rule_of_thumb
42,0.0,0.0,0.0,0.0,BNA,2026-06-12,rule_of_thumb
43,0.0,0.0,0.0,0.0,BNA,2026-06-12,rule_of_thumb
44,0.0,0.0,0.0,0.0,BNA,2026-06-12,rule_of_thumb
45,1.5333333333333334,0.012693311691057514,0.03734921091721617,0.05192775343826524,BNA,2026-06-12,rule_of_thumb
0,411.0,5.672251458752262e-06,0.0,0.0,BNA,2026-06-12,flat_feasible
1,665.3,0.0015810889280887899,0.005210167694622727,0.007066637148698698,BNA,2026-06-12,flat_feasible
2,893.2666666666667,0.044516999227955246,0.26208496849668145,0.11771296782606598,BNA,2026-06-12,flat_feasible
3,1015.6,0.14743623843285686,0.525599642902331,0.1628867771936922,BNA,2026-06-12,flat_feasible
4,1133.2666666666667,0.3699322508349731,1.0528238102247618,0.2033605026927833,BNA,2026-06-12,flat_feasible
5,1281.5666666666666,1.9143680844735786,3.347853284102401,0.723223496893015,BNA,2026-06-12,flat_feasible
6,1336.1,4.967390184131774,6.802058013897357,1.0441688204348587,BNA,2026-06-12,flat_feasible
7,1250.4333333333334,7.689496192025003,8.798827071660725,1.3357884143878715,BNA,2026-06-12,flat_feasible
8,1126.1666666666667,7.577117095862257,8.725559746275387,1.403090733424124,BNA,2026-06-12,flat_feasible
9,962.8333333333334,4.328793775482814,6.288974342082886,1.399613320680229,BNA,2026-06-12,flat_feasible
10,1042.0,1.1600191891828098,2.121370523671135,0.8254323969526935,BNA,2026-06-12,flat_feasible
11,1217.1666666666667,1.3609779532332307,2.4252747974771967,0.6065139579037404,BNA,2026-06-12,flat_feasible
12,1219.2,2.5799587055220083,3.738672841987646,0.870550435642771,BNA,2026-06-12,flat_feasible
13,1015.4666666666667,1.8780645429495995,3.2084477493088195,0.9191383485371999,BNA,2026-06-12,flat_feasible
14,933.0333333333333,0.2240822106756214,0.7780584905641015,0.49133616778644623,BNA,2026-06-12,flat_feasible
15,927.2666666666667,0.045693915535159974,0.2512830901969474,0.10435800269492516,BNA,2026-06-12,flat_feasible
16,979.7666666666667,0.0782618116200961,0.36992140911816507,0.1141889209251421,BNA,2026-06-12,flat_feasible
17,1092.6333333333334,0.23492318983910965,0.7846461974084601,0.13822341397366397,BNA,2026-06-12,flat_feasible
18,1140.6,0.700342692609494,1.4221758518429435,0.31955210453746596,BNA,2026-06-12,flat_feasible
19,1058.6666666666667,0.4983569561434529,1.167179121502408,0.3534110713909811,BNA,2026-06-12,flat_feasible
20,912.0,0.08178656490267652,0.39060111937905434,0.17839751544226065,BNA,2026-06-12,flat_feasible
21,790.7333333333333,0.008660518894499182,0.06425252527179745,0.023829129668522287,BNA,2026-06-12,flat_feasible
22,699.7666666666667,0.0022447431706854124,0.00989404246202279,0.00637586826766899,BNA,2026-06-12,flat_feasible
23,687.5,0.0022196205005950457,0.01325333669460254,0.010679310536032677,BNA,2026-06-12,flat_feasible
24,739.2666666666667,0.006066800835393423,0.04310282877667642,0.02210531200285362,BNA,2026-06-12,flat_feasible
25,797.2666666666667,0.005635612715947175,0.041197048148651126,0.014588796539944942,BNA,2026-06-12,flat_feasible
26,832.0333333333333,0.011708483588556843,0.08414920459486244,0.030351307474972087,BNA,2026-06-12,flat_feasible
27,858.3,0.01710841088547322,0.11699460922206516,0.05241395463066843,BNA,2026-06-12,flat_feasible
28,860.6666666666666,0.012799844412791946,0.09118186060653605,0.02851848718529568,BNA,2026-06-12,flat_feasible
29,857.3666666666667,0.018564684043481515,0.12444880257161178,0.04273745049446419,BNA,2026-06-12,flat_feasible
30,769.4666666666667,0.009703558952184835,0.0688198883613733,0.024748211391592667,BNA,2026-06-12,flat_feasible
31,632.0666666666667,0.0013615206140308559,0.003911427127185709,0.005470383635052012,BNA,2026-06-12,flat_feasible
32,515.6,0.0001744871180839374,0.0,0.0,BNA,2026-06-12,flat_feasible
33,402.8333333333333,1.5149617388543896e-05,0.0,0.0,BNA,2026-06-12,flat_feasible
34,312.53333333333336,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
35,319.9,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
36,322.4,4.416206924305236e-06,0.0,0.0,BNA,2026-06-12,flat_feasible
37,256.56666666666666,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
38,99.2,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
39,2.2666666666666666,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
40,0.0,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
41,0.0,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
42,0.0,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
43,0.0,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
44,0.0,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
45,1.3333333333333333,0.0,0.0,0.0,BNA,2026-06-12,flat_feasible
0,414.8333333333333,8.59687737551505e-06,0.0,0.0,BNA,2026-06-12,peak_everywhere
1,662.1,0.00045022067054951184,0.0007805272403017693,0.001529805280302908,BNA,2026-06-12,peak_everywhere
2,894.1,0.00828690105497011,0.05640666591441375,0.03764934951902985,BNA,2026-06-12,peak_everywhere
3,1011.1333333333333,0.015466894320936066,0.10274015139036856,0.03575577665212327,BNA,2026-06-12,peak_everywhere
4,1135.9333333333334,0.07903347872848349,0.32775243759533607,0.10953572314595579,BNA,2026-06-12,peak_everywhere
5,1287.1333333333334,0.3117675247607767,0.9709863213214477,0.25096999324370617,BNA,2026-06-12,peak_everywhere
6,1315.9,0.7408141386250999,1.450096233200741,0.35183154919033016,BNA,2026-06-12,peak_everywhere
7,1240.7,0.46307353699503634,0.9987395812519845,0.36853965687441986,BNA,2026-06-12,peak_everywhere
8,1122.0333333333333,0.11551108783649647,0.5206164940788353,0.20110258372655687,BNA,2026-06-12,peak_everywhere
9,957.3333333333334,0.02025986148807748,0.14589481923459982,0.06987443567806263,BNA,2026-06-12,peak_everywhere
10,1027.5666666666666,0.017007304280504912,0.11609160826957265,0.03628349492395303,BNA,2026-06-12,peak_everywhere
11,1219.6333333333334,0.16289841577285447,0.600746302117314,0.1498317133861808,BNA,2026-06-12,peak_everywhere
12,1215.4666666666667,0.2687539142626643,0.7243381013887797,0.20190677528329537,BNA,2026-06-12,peak_everywhere
13,1018.9,0.038122987275350934,0.24552878573205925,0.08623649052066203,BNA,2026-06-12,peak_everywhere
14,931.2,0.009517644948024857,0.07064474581216298,0.028757064642109666,BNA,2026-06-12,peak_everywhere
15,934.3333333333334,0.009540146515827035,0.06934225759674098,0.027838149458842037,BNA,2026-06-12,peak_everywhere
16,974.7666666666667,0.010013017665338037,0.07303378132742801,0.024744467577060746,BNA,2026-06-12,peak_everywhere
17,1103.6333333333334,0.04813991679898067,0.25744400652355176,0.053031620641156074,BNA,2026-06-12,peak_everywhere
18,1145.4,0.09419839943045974,0.4142663777843758,0.11154627176839658,BNA,2026-06-12,peak_everywhere
19,1042.8666666666666,0.03986522539281492,0.2618164611941397,0.0858619632294879,BNA,2026-06-12,peak_everywhere
20,926.4,0.009949828880038052,0.06953709396027358,0.026103992638214984,BNA,2026-06-12,peak_everywhere
21,785.0,0.002547181161550468,0.0162489149895714,0.02385534350330387,BNA,2026-06-12,peak_everywhere
22,703.4333333333333,0.0003046493919101848,0.0,0.0,BNA,2026-06-12,peak_everywhere
23,685.9,0.00013259088037161922,0.0,0.0,BNA,2026-06-12,peak_everywhere
24,752.9666666666667,0.00083101686562514,0.000274897549232946,0.00031506404496319955,BNA,2026-06-12,peak_everywhere
25,803.2666666666667,0.0025741072128329674,0.015894586847194116,0.019853124525947407,BNA,2026-06-12,peak_everywhere
26,839.3,0.0032053836173019674,0.018561638017860656,0.012048748453848812,BNA,2026-06-12,peak_everywhere
27,863.1,0.0036814300489304134,0.022235730236711757,0.024203001009376827,BNA,2026-06-12,peak_everywhere
28,860.4333333333333,0.0037610109211464464,0.024000759378797976,0.018480416921344445,BNA,2026-06-12,peak_everywhere
29,854.4,0.0034343507507035766,0.02198988875065044,0.01492483524893866,BNA,2026-06-12,peak_everywhere
30,769.8,0.0011564500668102314,0.00334249618426686,0.00315823045104204,BNA,2026-06-12,peak_everywhere
31,634.4666666666667,0.00020480165435748238,0.0,0.0,BNA,2026-06-12,peak_everywhere
32,508.3,5.053761879048035e-06,0.0,0.0,BNA,2026-06-12,peak_everywhere
33,403.9,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
34,306.2,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
35,322.9,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
36,326.93333333333334,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
37,261.1666666666667,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
38,102.03333333333333,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
39,2.433333333333333,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
40,0.0,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
41,0.0,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
42,0.0,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
43,0.0,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
44,0.0,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
45,1.6666666666666667,0.0,0.0,0.0,BNA,2026-06-12,peak_everywhere
0,326.73333333333335,0.02096327049776586,0.14777471868114703,0.0715895654362576,BNA,2026-06-13,optimised
1,575.2333333333333,0.3394080219657583,1.1369459217634599,0.2057034786159514,BNA,2026-06-13,optimised
2,830.1333333333333,0.10130132600254434,0.5070185911962968,0.11750156689040327,BNA,2026-06-13,optimised
3,1010.2,0.6026689618423939,1.4641280941331396,0.34045037768627356,BNA,2026-06-13,optimised
4,1184.8333333333333,0.3350355973494737,0.9118108502180088,0.29858960324361034,BNA,2026-06-13,optimised
5,1356.4333333333334,0.643779161701857,1.346977841659093,0.29468543701960576,BNA,2026-06-13,optimised
6,1333.0,1.1030413144676219,1.9102031051865305,0.3544780623963778,BNA,2026-06-13,optimised
7,1194.8333333333333,0.6757293041948602,1.4110933634022915,0.4087615447084752,BNA,2026-06-13,optimised
8,1068.8666666666666,0.6935696660433781,1.4231398249365264,0.3937918317417476,BNA,2026-06-13,optimised
9,911.5,0.30499895566141316,0.8238002399530563,0.40748431168267807,BNA,2026-06-13,optimised
10,1002.3333333333334,0.24488558752838452,0.7684714262745723,0.18802475636456362,BNA,2026-06-13,optimised
11,1038.3,0.4219981444919238,1.0347403513004922,0.22936703740434058,BNA,2026-06-13,optimised
12,947.5666666666667,0.25572924533015234,0.810373820381139,0.24464445429364257,BNA,2026-06-13,optimised
13,725.1,0.011528930040749046,0.08471828557692031,0.03487191440110621,BNA,2026-06-13,optimised
14,713.8333333333334,0.004228712838943602,0.026395754089360065,0.017757686145011956,BNA,2026-06-13,optimised
15,732.5333333333333,0.004441005905595262,0.031056462318868827,0.01694157172891965,BNA,2026-06-13,optimised
16,719.7333333333333,0.3290493352130265,0.9706853350956153,0.24292527954413348,BNA,2026-06-13,optimised
17,689.7,0.31831496011472543,0.891405769408657,0.2169074576121799,BNA,2026-06-13,optimised
18,621.6666666666666,0.8270127425571194,1.7010032829253316,0.4389725058269693,BNA,2026-06-13,optimised
19,607.1333333333333,1.0326152204833423,1.9951391691061526,0.5208522390437454,BNA,2026-06-13,optimised
20,618.4,1.3911889880078008,2.2945102032858826,0.579886783924249,BNA,2026-06-13,optimised
21,585.6666666666666,1.363268090470738,2.429482464789059,0.6185963090131111,BNA,2026-06-13,optimised
22,538.4666666666667,1.513574899555143,2.612702688902382,0.7888232829913905,BNA,2026-06-13,optimised
23,540.5666666666667,1.5491060470016822,2.6441861310506796,0.6667537690838167,BNA,2026-06-13,optimised
24,636.2,0.38371625701845946,1.430460149925903,0.42147686484920477,BNA,2026-06-13,optimised
25,790.1666666666666,0.8451071783194146,1.9274757596041994,0.4196081285168246,BNA,2026-06-13,optimised
26,871.1,1.5869305395834596,2.6107771757836966,0.5637976025622731,BNA,2026-06-13,optimised
27,855.3,1.6886983046735173,2.5344593579041494,0.7211897458445288,BNA,2026-06-13,optimised
28,786.0333333333333,2.2156124838884903,3.220480261027934,0.8626067639574035,BNA,2026-06-13,optimised
29,699.8666666666667,1.3206486750294557,2.4354416218101145,0.7945365214497472,BNA,2026-06-13,optimised
30,610.5666666666667,0.0369363777673355,0.21662512268361783,0.17103138361959488,BNA,2026-06-13,optimised
31,511.6,0.0012499220001414174,0.0022449852263029296,0.002907081079662563,BNA,2026-06-13,optimised
32,441.1333333333333,0.009254659272808255,0.06640396913860053,0.038517688158785486,BNA,2026-06-13,optimised
33,434.0,0.006744587800560955,0.044782953948666306,0.025370495912413044,BNA,2026-06-13,optimised
34,433.3333333333333,0.6053741155053309,1.7263065893466967,0.47741969672043877,BNA,2026-06-13,optimised
35,376.1666666666667,0.48880102212162263,1.4360389375664266,0.4444685877667543,BNA,2026-06-13,optimised
36,187.4,1.8679837992844215,3.6750444215456346,0.6634915246611498,BNA,2026-06-13,optimised
37,11.9,0.02049275811303717,0.07170657103142426,0.07793960863662647,BNA,2026-06-13,optimised
38,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
39,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
40,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
41,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
42,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
43,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
44,0.0,0.0,0.0,0.0,BNA,2026-06-13,optimised
45,2.533333333333333,0.09798385512547851,0.17546044502117522,0.2418719595118754,BNA,2026-06-13,optimised
0,333.8666666666667,0.4432664407492312,1.5427270042109664,0.3427346759058253,BNA,2026-06-13,rule_of_thumb
1,567.2666666666667,0.5134002895982891,1.5283756794347307,0.3556557023145978,BNA,2026-06-13,rule_of_thumb
2,829.7,0.5035482426318743,1.3505399193639993,0.26704424476110344,BNA,2026-06-13,rule_of_thumb
3,1013.8666666666667,0.7028995100294162,1.6201912341777287,0.275504005824588,BNA,2026-06-13,rule_of_thumb
4,1192.7333333333333,1.2444822253943606,2.19331092239112,0.46288230329408564,BNA,2026-06-13,rule_of_thumb
5,1346.0,1.691829495019278,2.543426891103211,0.3831901789863966,BNA,2026-06-13,rule_of_thumb
6,1341.5,1.6652993615147849,2.5952000164717157,0.4586416139432232,BNA,2026-06-13,rule_of_thumb
7,1207.0333333333333,1.759453479256646,2.4734493608376598,0.6695776787143704,BNA,2026-06-13,rule_of_thumb
8,1065.8333333333333,1.2098310370783691,2.017919128163568,0.5991366431606153,BNA,2026-06-13,rule_of_thumb
9,913.0333333333333,1.0600108210534245,1.870240658880001,0.5781401329125071,BNA,2026-06-13,rule_of_thumb
10,1005.3666666666667,0.7974832730157364,1.5132326802209946,0.4175959605028667,BNA,2026-06-13,rule_of_thumb
11,1039.6333333333334,0.782910498982704,1.553576653273532,0.3437717338292752,BNA,2026-06-13,rule_of_thumb
12,949.8,1.4515874084139717,2.523724953826284,0.56067304329226,BNA,2026-06-13,rule_of_thumb
13,732.2666666666667,1.6231441735282175,2.6778439614345575,0.6829331729919805,BNA,2026-06-13,rule_of_thumb
14,716.0,1.4168491769490876,2.5445821199149044,0.6321862375935251,BNA,2026-06-13,rule_of_thumb
15,712.2,1.0456930931457153,2.188366589152359,0.5979301103186224,BNA,2026-06-13,rule_of_thumb
16,726.2,0.7377992959545671,1.543201968107681,0.4015110173482753,BNA,2026-06-13,rule_of_thumb
17,690.4,1.0391189538539118,2.0204422232899173,0.5671178900918369,BNA,2026-06-13,rule_of_thumb
18,616.8666666666667,1.7850720929318349,2.7039750308527077,0.7181384508518748,BNA,2026-06-13,rule_of_thumb
19,592.2666666666667,1.4027693760285183,2.4636286569254287,0.7570315853164609,BNA,2026-06-13,rule_of_thumb
20,609.0,1.7114057105429785,2.832502959329459,0.8540690599244253,BNA,2026-06-13,rule_of_thumb
21,573.5,1.247064541324387,2.221356652762159,0.8071584296753341,BNA,2026-06-13,rule_of_thumb
22,533.8333333333334,1.2701738759901788,2.54380293476126,0.6683465924899689,BNA,2026-06-13,rule_of_thumb
23,539.9,1.2579961126096866,2.3292918490739996,0.6702621646170189,BNA,2026-06-13,rule_of_thumb
24,646.9,0.6320573722704386,1.5154523954983692,0.42989966582995837,BNA,2026-06-13,rule_of_thumb
25,787.4333333333333,0.9846666048740677,2.04755918617305,0.460556570842156,BNA,2026-06-13,rule_of_thumb
26,857.1666666666666,1.3256840494203912,2.1826095359035893,0.488086406488897,BNA,2026-06-13,rule_of_thumb
27,844.5666666666667,1.2507153322184534,2.2475138514842183,0.46520706779359705,BNA,2026-06-13,rule_of_thumb
28,787.5333333333333,1.6713444005023268,2.6787390346091864,0.650157075593628,BNA,2026-06-13,rule_of_thumb
29,683.5666666666667,1.8174448687008689,2.868561029944529,0.6973404322317728,BNA,2026-06-13,rule_of_thumb
30,619.9666666666667,2.1816717324989883,3.368848162878743,0.9500551935476405,BNA,2026-06-13,rule_of_thumb
31,511.06666666666666,2.119520150508546,3.239274767037103,0.9978103573386681,BNA,2026-06-13,rule_of_thumb
32,439.1,1.4531147580049513,2.666005675663466,0.8175232418852431,BNA,2026-06-13,rule_of_thumb
33,422.0,0.8113072573142979,1.9362864805773303,0.6410137641694111,BNA,2026-06-13,rule_of_thumb
34,429.4,1.2850713161491976,2.4953112319352306,0.9412770621540895,BNA,2026-06-13,rule_of_thumb
35,371.56666666666666,2.912082647049113,4.722593799053812,1.9449515568004934,BNA,2026-06-13,rule_of_thumb
36,190.23333333333332,5.285744129967927,8.538469501256639,4.644299112490715,BNA,2026-06-13,rule_of_thumb
37,11.1,5.29233454425871,6.443692074596865,4.7660652548449445,BNA,2026-06-13,rule_of_thumb
38,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
39,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
40,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
41,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
42,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
43,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
44,0.0,0.0,0.0,0.0,BNA,2026-06-13,rule_of_thumb
45,2.6333333333333333,0.006184130556050604,0.015926154299731553,0.0248345480592605,BNA,2026-06-13,rule_of_thumb
0,329.96666666666664,0.0,0.0,0.0,BNA,2026-06-13,flat_feasible
1,572.0333333333333,0.0006072213075438737,0.002249730012411104,0.004409389800299366,BNA,2026-06-13,flat_feasible
2,825.0666666666667,0.011927296983357951,0.09150189764063874,0.029049173310088824,BNA,2026-06-13,flat_feasible
3,1003.0333333333333,0.09744964480393617,0.45361787245614926,0.10240793599114283,BNA,2026-06-13,flat_feasible
4,1193.3333333333333,0.609516899324649,1.6057653638429346,0.33489768004800863,BNA,2026-06-13,flat_feasible
5,1336.5,2.795354059174405,4.526357106741538,0.5542424851698671,BNA,2026-06-13,flat_feasible
6,1346.1,6.675102749229139,8.248659578866851,0.9569745101212529,BNA,2026-06-13,flat_feasible
7,1203.9666666666667,8.568805702408572,9.497513127607224,1.1152749991401703,BNA,2026-06-13,flat_feasible
8,1064.6,6.845663193002276,8.395906509713821,1.2077015109160272,BNA,2026-06-13,flat_feasible
9,913.9333333333333,2.326259453191191,4.479808581481005,1.2020021676960122,BNA,2026-06-13,flat_feasible
10,992.8666666666667,0.311470362514017,0.8769075907241363,0.5546403250512201,BNA,2026-06-13,flat_feasible
11,1051.0666666666666,0.26711846298108755,0.7305720834333959,0.2589499666539186,BNA,2026-06-13,flat_feasible
12,941.2666666666667,0.06340791207620296,0.3518865509720946,0.10524176135347678,BNA,2026-06-13,flat_feasible
13,729.6333333333333,0.002861146036851511,0.01715088227572796,0.008707014995595511,BNA,2026-06-13,flat_feasible
